ward_no,ward_name,population,bus_stop_count,area_sqkm,year,model
18,Yerwadagaon,16395.758499803876,15,0.3515840698570998,2018,logistic
18,Yerwadagaon,16601.454442511404,15,0.3515840698570998,2019,logistic
18,Yerwadagaon,16807.104938990404,15,0.3515840698570998,2020,logistic
18,Yerwadagaon,17012.645776538484,15,0.3515840698570998,2021,logistic
18,Yerwadagaon,17218.012879387,15,0.3515840698570998,2022,logistic
18,Yerwadagaon,17423.14238848976,15,0.3515840698570998,2023,logistic
18,Yerwadagaon,17627.970740737805,15,0.3515840698570998,2024,logistic
18,Yerwadagaon,17832.434747392035,15,0.3515840698570998,2025,logistic
18,Yerwadagaon,18036.471671529132,15,0.3515840698570998,2026,logistic
18,Yerwadagaon,18240.019304300447,15,0.3515840698570998,2027,logistic
18,Yerwadagaon,18443.016039809165,15,0.3515840698570998,2028,logistic
18,Yerwadagaon,18645.400948416896,15,0.3515840698570998,2029,logistic
18,Yerwadagaon,18847.11384829814,15,0.3515840698570998,2030,logistic
19,Parnkuti,17702.0,7,0.3911478359424099,2011,logistic
19,Parnkuti,17943.652928732812,7,0.3911478359424099,2012,logistic
19,Parnkuti,18185.780535987546,7,0.3911478359424099,2013,logistic
19,Parnkuti,18428.308353350272,7,0.3911478359424099,2014,logistic
19,Parnkuti,18671.161415586113,7,0.3911478359424099,2015,logistic
19,Parnkuti,18914.264352792874,7,0.3911478359424099,2016,logistic
19,Parnkuti,19157.54148362256,7,0.3911478359424099,2017,logistic
19,Parnkuti,19400.916909326752,7,0.3911478359424099,2018,logistic
19,Parnkuti,19644.314608378132,7,0.3911478359424099,2019,logistic
19,Parnkuti,19887.658531417652,7,0.3911478359424099,2020,logistic
19,Parnkuti,20130.872696275685,7,0.3911478359424099,2021,logistic
19,Parnkuti,20373.88128281475,7,0.3911478359424099,2022,logistic
19,Parnkuti,20616.60872734263,7,0.3911478359424099,2023,logistic
19,Parnkuti,20858.9798163463,7,0.3911478359424099,2024,logistic
19,Parnkuti,21100.91977930039,7,0.3911478359424099,2025,logistic
19,Parnkuti,21342.35438030807,7,0.3911478359424099,2026,logistic
19,Parnkuti,21583.210008337333,7,0.3911478359424099,2027,logistic
19,Parnkuti,21823.413765822315,7,0.3911478359424099,2028,logistic
19,Parnkuti,22062.893555406143,7,0.3911478359424099,2029,logistic
19,Parnkuti,22301.57816461054,7,0.3911478359424099,2030,logistic
20,YerwadaHotmix Plant,18332.0,0,0.20753709848459767,2011,logistic
20,YerwadaHotmix Plant,18582.25316289289,0,0.20753709848459767,2012,logistic
20,YerwadaHotmix Plant,18832.99789773606,0,0.20753709848459767,2013,logistic
20,YerwadaHotmix Plant,19084.157085844377,0,0.20753709848459767,2014,logistic
20,YerwadaHotmix Plant,19335.653094030316,0,0.20753709848459767,2015,logistic
20,YerwadaHotmix Plant,19587.407870037227,0,0.20753709848459767,2016,logistic
20,YerwadaHotmix Plant,19839.343039078565,0,0.20753709848459767,2017,logistic
20,YerwadaHotmix Plant,20091.38000123026,0,0.20753709848459767,2018,logistic
20,YerwadaHotmix Plant,20343.440029419722,0,0.20753709848459767,2019,logistic
20,YerwadaHotmix Plant,20595.44436775214,0,0.20753709848459767,2020,logistic
20,YerwadaHotmix Plant,20847.314329913333,0,0.20753709848459767,2021,logistic
20,YerwadaHotmix Plant,21098.971397387864,0,0.20753709848459767,2022,logistic
20,YerwadaHotmix Plant,21350.33731723224,0,0.20753709848459767,2023,logistic
20,YerwadaHotmix Plant,21601.33419914475,0,0.20753709848459767,2024,logistic
20,YerwadaHotmix Plant,21851.884611576927,0,0.20753709848459767,2025,logistic
20,YerwadaHotmix Plant,22101.91167663583,0,0.20753709848459767,2026,logistic
20,YerwadaHotmix Plant,22351.339163531804,0,0.20753709848459767,2027,logistic
20,YerwadaHotmix Plant,22600.091580332995,0,0.20753709848459767,2028,logistic
20,YerwadaHotmix Plant,22848.094263795356,0,0.20753709848459767,2029,logistic
20,YerwadaHotmix Plant,23095.273467045554,0,0.20753709848459767,2030,logistic
21,Deccon Collage,17865.0,19,3.0116374104306796,2011,logistic
21,Deccon Collage,18108.878068682163,19,3.0116374104306796,2012,logistic
21,Deccon Collage,18353.23518672565,19,3.0116374104306796,2013,logistic
21,Deccon Collage,18597.996200011443,19,3.0116374104306796,2014,logistic
21,Deccon Collage,18843.085453024854,19,3.0116374104306796,2015,logistic
21,Deccon Collage,19088.426881857682,19,3.0116374104306796,2016,logistic
21,Deccon Collage,19333.94410828816,19,3.0116374104306796,2017,logistic
21,Deccon Collage,19579.560534692264,19,3.0116374104306796,2018,logistic
21,Deccon Collage,19825.19943953651,19,3.0116374104306796,2019,logistic
21,Deccon Collage,20070.784073199433,19,3.0116374104306796,2020,logistic
21,Deccon Collage,20316.23775386765,19,3.0116374104306796,2021,logistic
21,Deccon Collage,20561.48396325192,19,3.0116374104306796,2022,logistic
21,Deccon Collage,20806.446441869623,19,3.0116374104306796,2023,logistic
21,Deccon Collage,21051.04928364177,19,3.0116374104306796,2024,logistic
21,Deccon Collage,21295.217029556065,19,3.0116374104306796,2025,logistic
21,Deccon Collage,21538.8747601516,19,3.0116374104306796,2026,logistic
21,Deccon Collage,21781.94818658606,19,3.0116374104306796,2027,logistic
21,Deccon Collage,22024.363740052857,19,3.0116374104306796,2028,logistic
21,Deccon Collage,22266.048659322714,19,3.0116374104306796,2029,logistic
21,Deccon Collage,22506.93107619293,19,3.0116374104306796,2030,logistic
22,Kamal Nayan Bajaj Udhyan,18071.0,12,1.556968579476571,2011,logistic
22,Kamal Nayan Bajaj Udhyan,18317.690208740856,12,1.556968579476571,2012,logistic
22,Kamal Nayan Bajaj Udhyan,18564.86499072596,12,1.556968579476571,2013,logistic
22,Kamal Nayan Bajaj Udhyan,18812.448325239675,12,1.556968579476571,2014,logistic
22,Kamal Nayan Bajaj Udhyan,19060.363684389147,12,1.556968579476571,2015,logistic
22,Kamal Nayan Bajaj Udhyan,19308.53412717885,12,1.556968579476571,2016,logistic
22,Kamal Nayan Bajaj Udhyan,19556.882394675362,12,1.556968579476571,2017,logistic
22,Kamal Nayan Bajaj Udhyan,19805.33100601309,12,1.556968579476571,2018,logistic
22,Kamal Nayan Bajaj Udhyan,20053.802354988205,12,1.556968579476571,2019,logistic
22,Kamal Nayan Bajaj Udhyan,20302.218806984998,12,1.556968579476571,2020,logistic
22,Kamal Nayan Bajaj Udhyan,20550.502795977736,12,1.556968579476571,2021,logistic
22,Kamal Nayan Bajaj Udhyan,20798.57692135043,12,1.556968579476571,2022,logistic
22,Kamal Nayan Bajaj Udhyan,21046.364044277972,12,1.556968579476571,2023,logistic
22,Kamal Nayan Bajaj Udhyan,21293.78738341396,12,1.556968579476571,2024,logistic
22,Kamal Nayan Bajaj Udhyan,21540.77060963379,12,1.556968579476571,2025,logistic
22,Kamal Nayan Bajaj Udhyan,21787.237939585757,12,1.556968579476571,2026,logistic
22,Kamal Nayan Bajaj Udhyan,22033.114227808383,12,1.556968579476571,2027,logistic
22,Kamal Nayan Bajaj Udhyan,22278.32505717857,12,1.556968579476571,2028,logistic
22,Kamal Nayan Bajaj Udhyan,22522.79682746268,12,1.556968579476571,2029,logistic
22,Kamal Nayan Bajaj Udhyan,22766.456841751045,12,1.556968579476571,2030,logistic
23,Setki Mahavidhyalaya,15744.0,20,2.661814064054194,2011,logistic
23,Setki Mahavidhyalaya,15958.923947009906,20,2.661814064054194,2012,logistic
23,Setki Mahavidhyalaya,16174.270068838994,20,2.661814064054194,2013,logistic
23,Setki Mahavidhyalaya,16389.97213394795,20,2.661814064054194,2014,logistic
23,Setki Mahavidhyalaya,16605.963468929374,20,2.661814064054194,2015,logistic
23,Setki Mahavidhyalaya,16822.177040468363,20,2.661814064054194,2016,logistic
23,Setki Mahavidhyalaya,17038.54553825294,20,2.661814064054194,2017,logistic
23,Setki Mahavidhyalaya,17255.001458617127,20,2.661814064054194,2018,logistic
23,Setki Mahavidhyalaya,17471.47718869649,20,2.661814064054194,2019,logistic
23,Setki Mahavidhyalaya,17687.90509087332,20,2.661814064054194,2020,logistic
23,Setki Mahavidhyalaya,17904.217587287556,20,2.661814064054194,2021,logistic
23,Setki Mahavidhyalaya,18120.347244189095,20,2.661814064054194,2022,logistic
23,Setki Mahavidhyalaya,18336.22685590794,20,2.661814064054194,2023,logistic
23,Setki Mahavidhyalaya,18551.78952822032,20,2.661814064054194,2024,logistic
23,Setki Mahavidhyalaya,18766.968760891723,20,2.661814064054194,2025,logistic
23,Setki Mahavidhyalaya,18981.69852918146,20,2.661814064054194,2026,logistic
23,Setki Mahavidhyalaya,19195.91336409801,20,2.661814064054194,2027,logistic
23,Setki Mahavidhyalaya,19409.54843120023,20,2.661814064054194,2028,logistic
23,Setki Mahavidhyalaya,19622.539607745694,20,2.661814064054194,2029,logistic
23,Setki Mahavidhyalaya,19834.823557995045,20,2.661814064054194,2030,logistic
24,Sanjay Gandhi Rugnalya,17876.0,18,1.5275886601600461,2011,logistic
24,Sanjay Gandhi Rugnalya,18120.02823150083,18,1.5275886601600461,2012,logistic
24,Sanjay Gandhi Rugnalya,18364.535807327607,18,1.5275886601600461,2013,logistic
24,Sanjay Gandhi Rugnalya,18609.447527086737,18,1.5275886601600461,2014,logistic
24,Sanjay Gandhi Rugnalya,18854.687688680227,18,1.5275886601600461,2015,logistic
24,Sanjay Gandhi Rugnalya,19100.180181365122,18,1.5275886601600461,2016,logistic
24,Sanjay Gandhi Rugnalya,19345.84857989136,18,1.5275886601600461,2017,logistic
24,Sanjay Gandhi Rugnalya,19591.61623947153,18,1.5275886601600461,2018,logistic
24,Sanjay Gandhi Rugnalya,19837.406391332475,18,1.5275886601600461,2019,logistic
24,Sanjay Gandhi Rugnalya,20083.14223859575,18,1.5275886601600461,2020,logistic
24,Sanjay Gandhi Rugnalya,20328.747052232746,18,1.5275886601600461,2021,logistic
24,Sanjay Gandhi Rugnalya,20574.144266839703,18,1.5275886601600461,2022,logistic
24,Sanjay Gandhi Rugnalya,20819.257575978805,18,1.5275886601600461,2023,logistic
24,Sanjay Gandhi Rugnalya,21064.011026833487,18,1.5275886601600461,2024,logistic
24,Sanjay Gandhi Rugnalya,21308.329113929147,18,1.5275886601600461,2025,logistic
24,Sanjay Gandhi Rugnalya,21552.136871674782,18,1.5275886601600461,2026,logistic
24,Sanjay Gandhi Rugnalya,21795.35996548628,18,1.5275886601600461,2027,logistic
24,Sanjay Gandhi Rugnalya,22037.924781258596,18,1.5275886601600461,2028,logistic
24,Sanjay Gandhi Rugnalya,22279.758512961256,18,1.5275886601600461,2029,logistic
24,Sanjay Gandhi Rugnalya,22520.78924814021,18,1.5275886601600461,2030,logistic
25,Bopodi,15834.0,8,0.5453283685742135,2011,logistic
25,Bopodi,16050.152551889918,8,0.5453283685742135,2012,logistic
25,Bopodi,16266.729691945926,8,0.5453283685742135,2013,logistic
25,Bopodi,16483.66481001854,8,0.5453283685742135,2014,logistic
25,Bopodi,16700.89085156426,8,0.5453283685742135,2015,logistic
25,Bopodi,16918.340400074703,8,0.5453283685742135,2016,logistic
25,Bopodi,17135.945760460945,8,0.5453283685742135,2017,logistic
25,Bopodi,17353.63904317477,8,0.5453283685742135,2018,logistic
25,Bopodi,17571.35224884529,8,0.5453283685742135,2019,logistic
25,Bopodi,17789.01735320682,8,0.5453283685742135,2020,logistic
25,Bopodi,18006.566392092936,8,0.5453283685742135,2021,logistic
25,Bopodi,18223.93154627097,8,0.5453283685742135,2022,logistic
25,Bopodi,18441.04522589217,8,0.5453283685742135,2023,logistic
25,Bopodi,18657.840154334386,8,0.5453283685742135,2024,logistic
25,Bopodi,18874.249451216947,8,0.5453283685742135,2025,logistic
25,Bopodi,19090.206714371143,8,0.5453283685742135,2026,logistic
25,Bopodi,19305.646100554364,8,0.5453283685742135,2027,logistic
25,Bopodi,19520.502404701758,8,0.5453283685742135,2028,logistic
25,Bopodi,19734.711137515584,8,0.5453283685742135,2029,logistic
25,Bopodi,19948.208601200047,8,0.5453283685742135,2030,logistic
26,Pune Vidhyapeeth,16240.0,20,4.620466510043766,2011,logistic
26,Pune Vidhyapeeth,16461.6949250153,20,4.620466510043766,2012,logistic
26,Pune Vidhyapeeth,16683.825325072747,20,4.620466510043766,2013,logistic
26,Pune Vidhyapeeth,16906.322882070297,20,4.620466510043766,2014,logistic
26,Pune Vidhyapeeth,17129.11882211719,20,4.620466510043766,2015,logistic
26,Pune Vidhyapeeth,17352.144000076616,20,4.620466510043766,2016,logistic
26,Pune Vidhyapeeth,17575.32898508815,20,4.620466510043766,2017,logistic
26,Pune Vidhyapeeth,17798.60414684592,20,4.620466510043766,2018,logistic
26,Pune Vidhyapeeth,18021.899742405425,20,4.620466510043766,2019,logistic
26,Pune Vidhyapeeth,18245.146003289046,20,4.620466510043766,2020,logistic
26,Pune Vidhyapeeth,18468.273222659423,20,4.620466510043766,2021,logistic
26,Pune Vidhyapeeth,18691.2118423292,20,4.620466510043766,2022,logistic
26,Pune Vidhyapeeth,18913.892539376586,20,4.620466510043766,2023,logistic
26,Pune Vidhyapeeth,19136.24631213783,20,4.620466510043766,2024,logistic
26,Pune Vidhyapeeth,19358.204565350712,20,4.620466510043766,2025,logistic
26,Pune Vidhyapeeth,19579.699194226814,20,4.620466510043766,2026,logistic
26,Pune Vidhyapeeth,19800.662667235247,20,4.620466510043766,2027,logistic
26,Pune Vidhyapeeth,20021.028107386417,20,4.620466510043766,2028,logistic
26,Pune Vidhyapeeth,20240.729371810852,20,4.620466510043766,2029,logistic
26,Pune Vidhyapeeth,20459.701129435947,20,4.620466510043766,2030,logistic
27,AundhGaon,17766.0,13,1.0694773475540413,2011,logistic
27,AundhGaon,18008.526603314152,13,1.0694773475540413,2012,logistic
27,AundhGaon,18251.52960130803,13,1.0694773475540413,2013,logistic
27,AundhGaon,18494.9342563338,13,1.0694773475540413,2014,logistic
27,AundhGaon,18738.66533212648,13,1.0694773475540413,2015,logistic
27,AundhGaon,18982.647186290713,13,1.0694773475540413,2016,logistic
27,AundhGaon,19226.80386385936,13,1.0694773475540413,2017,logistic
27,AundhGaon,19471.059191678854,13,1.0694773475540413,2018,logistic
27,AundhGaon,19715.33687337283,13,1.0694773475540413,2019,logistic
27,AundhGaon,19959.560584632585,13,1.0694773475540413,2020,logistic
27,AundhGaon,20203.65406858173,13,1.0694773475540413,2021,logistic
27,AundhGaon,20447.54123096186,13,1.0694773475540413,2022,logistic
27,AundhGaon,20691.14623488697,13,1.0694773475540413,2023,logistic
27,AundhGaon,20934.3935949163,13,1.0694773475540413,2024,logistic
27,AundhGaon,21177.208270198324,13,1.0694773475540413,2025,logistic
27,AundhGaon,21419.515756442954,13,1.0694773475540413,2026,logistic
27,AundhGaon,21661.242176484073,13,1.0694773475540413,2027,logistic
27,AundhGaon,21902.314369201176,13,1.0694773475540413,2028,logistic
27,AundhGaon,22142.65997657584,13,1.0694773475540413,2029,logistic
27,AundhGaon,22382.20752866743,13,1.0694773475540413,2030,logistic
28,Baner-Balewadi,31972.0,82,13.303951293487495,2011,logistic
28,Baner-Balewadi,32408.455058041203,82,13.303951293487495,2012,logistic
28,Baner-Balewadi,32845.76744416415,82,13.303951293487495,2013,logistic
28,Baner-Balewadi,33283.802659208835,82,13.303951293487495,2014,logistic
28,Baner-Balewadi,33722.425306695244,82,13.303951293487495,2015,logistic
28,Baner-Balewadi,34161.499259264136,82,13.303951293487495,2016,logistic
28,Baner-Balewadi,34600.88782704669,82,13.303951293487495,2017,logistic
28,Baner-Balewadi,35040.45392752202,82,13.303951293487495,2018,logistic
28,Baner-Balewadi,35480.06025641541,82,13.303951293487495,2019,logistic
28,Baner-Balewadi,35919.56945918457,82,13.303951293487495,2020,logistic
28,Baner-Balewadi,36358.8443026396,82,13.303951293487495,2021,logistic
28,Baner-Balewadi,36797.747846240716,82,13.303951293487495,2022,logistic
28,Baner-Balewadi,37236.143612619955,82,13.303951293487495,2023,logistic
28,Baner-Balewadi,37673.89575687627,82,13.303951293487495,2024,logistic
28,Baner-Balewadi,38110.869234199075,82,13.303951293487495,2025,logistic
28,Baner-Balewadi,38546.92996538298,82,13.303951293487495,2026,logistic
28,Baner-Balewadi,38981.94499980574,82,13.303951293487495,2027,logistic
28,Baner-Balewadi,39415.78267545311,82,13.303951293487495,2028,logistic
28,Baner-Balewadi,39848.31277558723,82,13.303951293487495,2029,logistic
28,Baner-Balewadi,40279.40668167033,82,13.303951293487495,2030,logistic
29,Sutarwadi,23994.0,53,12.717127347406096,2011,logistic
29,Sutarwadi,24321.546061010908,53,12.717127347406096,2012,logistic
29,Sutarwadi,24649.7355203076,53,12.717127347406096,2013,logistic
29,Sutarwadi,24978.467440418393,53,12.717127347406096,2014,logistic
29,Sutarwadi,25307.640210460584,53,12.717127347406096,2015,logistic
29,Sutarwadi,25637.15167104916,53,12.717127347406096,2016,logistic
29,Sutarwadi,25966.899240653016,53,12.717127347406096,2017,logistic
29,Sutarwadi,26296.780043067796,53,12.717127347406096,2018,logistic
29,Sutarwadi,26626.691035669694,53,12.717127347406096,2019,logistic
29,Sutarwadi,26956.529138110676,53,12.717127347406096,2020,logistic
29,Sutarwadi,27286.191361113928,53,12.717127347406096,2021,logistic
29,Sutarwadi,27615.57493502752,53,12.717127347406096,2022,logistic
29,Sutarwadi,27944.577437795677,53,12.717127347406096,2023,logistic
29,Sutarwadi,28273.09692200955,53,12.717127347406096,2024,logistic
29,Sutarwadi,28601.03204070351,53,12.717127347406096,2025,logistic
29,Sutarwadi,28928.28217156885,53,12.717127347406096,2026,logistic
29,Sutarwadi,29254.7475392637,53,12.717127347406096,2027,logistic
29,Sutarwadi,29580.329335506758,53,12.717127347406096,2028,logistic
29,Sutarwadi,29904.92983665207,53,12.717127347406096,2029,logistic
29,Sutarwadi,30228.452518453578,53,12.717127347406096,2030,logistic
30,Pashan,24574.0,40,4.080779717535515,2011,logistic
30,Pashan,24909.46373690431,40,4.080779717535515,2012,logistic
30,Pashan,25245.586424774483,40,4.080779717535515,2013,logistic
30,Pashan,25582.264686206618,40,4.080779717535515,2014,logistic
30,Pashan,25919.394454107623,40,4.080779717535515,2015,logistic
30,Pashan,26256.871099623324,40,4.080779717535515,2016,logistic
30,Pashan,26594.589561549023,40,4.080779717535515,2017,logistic
30,Pashan,26932.44447688372,40,4.080779717535515,2018,logistic
30,Pashan,27270.33031218417,40,4.080779717535515,2019,logistic
30,Pashan,27608.141495370997,40,4.080779717535515,2020,logistic
30,Pashan,27945.772547637476,40,4.080779717535515,2021,logistic
30,Pashan,28283.1182151107,40,4.080779717535515,2022,logistic
30,Pashan,28620.073599916268,40,4.080779717535515,2023,logistic
30,Pashan,28956.534290300187,40,4.080779717535515,2024,logistic
30,Pashan,29292.396489466035,40,4.080779717535515,2025,logistic
30,Pashan,29627.557142791236,40,4.080779717535515,2026,logistic
30,Pashan,29961.91406309353,40,4.080779717535515,2027,logistic
30,Pashan,30295.3660536277,40,4.080779717535515,2028,logistic
30,Pashan,30627.813028502456,40,4.080779717535515,2029,logistic
30,Pashan,30959.156130219148,40,4.080779717535515,2030,logistic
31,Aundh I.T.I,15205.0,18,2.539171918525782,2011,logistic
31,Aundh I.T.I,15412.565968895175,18,2.539171918525782,2012,logistic
31,Aundh I.T.I,15620.539659343047,18,2.539171918525782,2013,logistic
31,Aundh I.T.I,15828.857107258551,18,2.539171918525782,2014,logistic
31,Aundh I.T.I,16037.453921816003,18,2.539171918525782,2015,logistic
31,Aundh I.T.I,16246.265364603754,18,2.539171918525782,2016,logistic
31,Aundh I.T.I,16455.226429696137,18,2.539171918525782,2017,logistic
31,Aundh I.T.I,16664.27192443302,18,2.539171918525782,2018,logistic
31,Aundh I.T.I,16873.336550694243,18,2.539171918525782,2019,logistic
31,Aundh I.T.I,17082.354986453814,18,2.539171918525782,2020,logistic
